nm0791868,Sherri Shepherd,Sherri Evonne Shepherd,155,"April 22, 1967 in Chicago, Illinois, USA",1967-04-22,"Chicago, Illinois, USA",,
nm0792049,Stacey Sher,Stacey Sher,,,,,,
nm0792061,William Sherak,William Sherak,,,,,,
nm0792092,Daniel Shere,Daniel Shere,,"May 4, 1974 in Detroit, Michigan, USA",1974-05-04,"Detroit, Michigan, USA",,
nm0792156,Dave Sheridan,David Christopher Sheridan,183,"March 10, 1969 in Newark, Delaware, USA",1969-03-10,"Newark, Delaware, USA",,
nm0792263,Taylor Sheridan,Taylor Sheridan,179,,,,,
nm0792431,Emile Sherman,Emile Sherman,,,,,,
nm0792871,Jon Shestack,Jon Shestack,,,,,,
nm0793016,Nansun Shi,Nansun Shi,,,,,,
nm0793069,Ko Shibasaki,Yukie Yamamura,160,"August 5, 1981 in Tokyo, Japan",1981-08-05,"Tokyo, Japan",,
nm0793122,Steve Shibuya,Steve Shibuya,,,,,,
nm0793152,Brad Shield,Brad Shield,,,,,,
nm0793481,Lisa G. Shillingburg,Lisa G. Shillingburg,,,,,,
nm0793812,Stephen Shin,Stephen Shin,,,,,,
nm0794385,Shirow Masamune,Masanori Ota,,"November 23, 1961 in Kobe, Japan",1961-11-23,"Kobe, Japan",,
nm0794626,Marc Shmuger,Marc Irl Shmuger,,"June 27, 1958",1958-06-27,,,
nm0795153,Cate Shortland,Cate Shortland,,"August 10, 1968 in Temora, New South Wales, Australia",1968-08-10,"Temora, New South Wales, Australia",,
nm0795169,Pat Shortt,Patrick Shortt,,"December 12, 1966 in Co. Tipperary, Ireland",1966-12-12,"Co. Tipperary, Ireland",,
nm0795290,Michael Showalter,Michael English Showalter,183,"June 17, 1970 in Princeton, New Jersey, USA",1970-06-17,"Princeton, New Jersey, USA",,
nm0795517,Qi Shu,Li-Hui Lin,168,"April 16, 1976 in Taipei, Taiwan",1976-04-16,"Taipei, Taiwan",,
nm0795516,Ping Shu,Ping Shu,,,,,,
nm0795569,Ryan Shuck,Ryan Christopher Shuck,188,"April 11, 1973 in Taft, California, USA",1973-04-11,"Taft, California, USA",,
nm0795651,Dilip Shukla,Dilip Shukla,,,,,,
nm0795661,Saurabh Shukla,Saurabh Shukla,,"March 5, 1963 in Gorakhpur, Uttar Pradesh, India",1963-03-05,"Gorakhpur, Uttar Pradesh, India",,
nm0795682,Lauren Shuler Donner,Lauren Diane Shuler,168,"June 23, 1949 in Cleveland, Ohio, USA",1949-06-23,"Cleveland, Ohio, USA",,
nm0795719,Adam Shulman,Adam Banks Shulman,177,"April 2, 1981 in New York City, New York, USA",1981-04-02,"New York City, New York, USA",,
nm0795834,Larry Shuman,Larry Shuman,,,,,,
nm0795953,Ronald Shusett,Ronald Shusett,,"June 28, 1935 in Pittsburgh, Pennsylvania, USA",1935-06-28,"Pittsburgh, Pennsylvania, USA",,
nm0797610,Sigurður Sigurjónsson,Sigurður Sigurjónsson,,"July 6, 1955",1955-07-06,,,
nm0795975,Joe Shuster,Joseph Schuster,,"July 10, 1914 in Toronto, Ontario, Canada",1914-07-10,"Toronto, Ontario, Canada",1992-07-30,"Los Angeles, California, USA  "
nm0795991,Sergey Shustitskiy,Sergey Shustitskiy,,,,,,
nm0796117,M. Night Shyamalan,Manoj Nelliyattu Shyamalan,178,"August 6, 1970 in Mahé, Pondicherry, India",1970-08-06,"Mahé, Pondicherry, India",,
nm0796502,Alexander Siddig,Siddig El Tahir El Fadil El Siddig Abderrahman Mohammed Ahmed Abdel Karim El Mahdi,182,"November 21, 1965 in Sudan",1965-11-21,Sudan,,
nm0796504,Siddique,Siddique,,,,,,
nm0796915,David Siegel,David Siegel,,,,,,
nm0796928,Eric Siegel,Eric Siegel,,,,,,
nm0796950,Jerry Siegel,Jerome Siegel,,"October 17, 1914 in Cleveland, Ohio, USA",1914-10-17,"Cleveland, Ohio, USA",1996-01-28,"Los Angeles, California, USA  "
nm0797321,Brian Sieve,Brian Sieve,,,,,,
nm0797451,Sigurjon Sighvatsson,Sigurjón Sighvatsson,,"June 15, 1952 in Reykjavik, Iceland",1952-06-15,"Reykjavik, Iceland",,
nm0797455,Floria Sigismondi,Floria Sigismondi,,"1965 in Pescara, Abruzzo, Italy","1965 in Pescara, Abruzzo, Italy","Pescara, Abruzzo, Italy",,
nm0797461,Andrey Sigle,Andrey Reyngardtovich Sigle,,"May 15, 1964 in Gorkiy, Gorkovskaya oblast, RSFSR, USSR [now Nizhniy Novgorod, Nizhegorodskaya oblast, Russia]",1964-05-15,"Gorkiy, Gorkovskaya oblast, RSFSR, USSR [now Nizhniy Novgorod, Nizhegorodskaya oblast, Russia]",,
nm0797464,Jamie-Lynn Sigler,Jamie-Lynn Sigler,160,"May 15, 1981 in Jericho, New York, USA",1981-05-15,"Jericho, New York, USA",,
nm0797609,Thor Sigurjonsson,Thor Sigurjonsson,,"August 12, 1973 in Reykjavík, Iceland",1973-08-12,"Reykjavík, Iceland",,
nm0797614,Ingvar Sigurdsson,Ingvar Sigurdsson,186,"November 22, 1963 in Reykjavik, Iceland",1963-11-22,"Reykjavik, Iceland",,
nm0797746,Joseph Sikora,Joseph Sikora,180,,,,,
nm0797803,Tim Silano,Tim Silano,,,,,,
nm0798027,Mark Silk,Mark Silk,,"March 20, 1962",1962-03-20,,,
nm0798065,Virginie Besson-Silla,Virginie Besson-Silla,,,,,,
nm0798611,Leonor Silveira,Leonor da Silveira Moreno de Lemos Gomes,,"October 28, 1970 in Lisbon, Portugal",1970-10-28,"Lisbon, Portugal",,
nm0798646,Amanda Silver,Amanda Silver,,"May 24, 1963 in USA",1963-05-24,USA,,
nm0798708,Jay Silver,Jay Silver,,,,,,
nm0798788,Scott Silver,Scott Silver,,,,,,
nm0798885,Ben Silverman,Benjamin Noah Silverman,187,"August 15, 1970 in Pittsfield, Massachusetts, USA",1970-08-15,"Pittsfield, Massachusetts, USA",,
nm0798889,Cara Silverman,Cara Ruth Silverman,,,,,2014-09-22,"Los Angeles, California, USA"
nm0798930,Julie Yorn,Julie Yorn,,1969,1969,,,
nm0798971,Sarah Silverman,Sarah Kate Silverman,170,"December 1, 1970 in Bedford, New Hampshire, USA",1970-12-01,"Bedford, New Hampshire, USA",,
nm0799050,Marc Silverstein,Marc Silverstein,,,,,,
nm0799139,Francesca Silvestri,Francesca Silvestri,,,,,,
nm0799654,Posy Simmonds,Rosemary Elizabeth Simmonds,,"August 9, 1945 in Berkshire, England, UK",1945-08-09,"Berkshire, England, UK",,
nm0799777,J.K. Simmons,Jonathan Kimble Simmons,178,"January 9, 1955 in Grosse Pointe, Michigan, USA",1955-01-09,"Grosse Pointe, Michigan, USA",,
nm0800209,Joe Simon,Hymie Simon,,"October 11, 1913 in Rochester, New York, USA",1913-10-11,"Rochester, New York, USA",2011-12-14,"Manhattan, New York City, New York, USA  "
nm0799958,Erin Simms,Erin Simms,,"December 18, 1976 in Montréal, Québec, Canada",1976-12-18,"Montréal, Québec, Canada",,
nm0800215,John Alan Simon,John Alan Simon,,"December 17, 1950",1950-12-17,,,
nm0800363,Roger L. Simon,Roger Lichtenberg Simon,,"November 22, 1943 in New York City, New York, USA",1943-11-22,"New York City, New York, USA",,
nm0800465,Robert Simonds,Robert Simonds,,"1964 in Phoenix, Arizona, USA","1964 in Phoenix, Arizona, USA","Phoenix, Arizona, USA",,
nm0800638,Peter Simonischek,Peter Simonischek,190,"August 6, 1946 in Graz, Austria",1946-08-06,"Graz, Austria",,
nm0800922,Brad Simpson,Brad Simpson,,"February 16, 1973 in Washington, District of Columbia, USA",1973-02-16,"Washington, District of Columbia, USA",,
nm0800800,Ola Simonsson,Ola Simonsson,,,,,,
nm0801005,Geoffrey Simpson,Geoffrey Simpson,,,,,,
nm0801051,Jimmi Simpson,James Raymond Simpson,181,"November 21, 1975 in Hackettstown, New Jersey, USA",1975-11-21,"Hackettstown, New Jersey, USA",,
nm0801117,Michael Simpson,Michael Simpson,,,,,,
nm0801133,Morgan Simpson,Morgan Simpson,189,,,,,
nm0801327,Jeremy Sims,Jeremy William Hartley,,"January 10, 1966 in Perth, Western Australia, Australia",1966-01-10,"Perth, Western Australia, Australia",,
nm0801484,Leonardo Simões,Leonardo Simões,,,,,,
nm0801662,Kim Sinclair,Kim Sinclair,,"July 10, 1954 in Auckland, New Zealand",1954-07-10,"Auckland, New Zealand",,
nm0801674,Malcolm Sinclair,Malcolm Sinclair,188,"June 5, 1950 in London, England, UK",1950-06-05,"London, England, UK",,
nm0801691,Nigel Sinclair,Nigel Sinclair,,,,,,
nm0802007,Michele Singer,Michele Singer,,,,,,
nm0802020,Randi Mayem Singer,Randi Mayem Singer,163,,,,,
nm0802081,Anant Singh,Anant Hareebrun Singh,,,,,,
nm0802248,Tarsem Singh,Tarsem Dhandwar Singh,168,"May 26, 1961 in India",1961-05-26,India,,
nm0802561,Curt Siodmak,Kurt Siodmak,,"August 10, 1902 in Dresden, Saxony, Germany",1902-08-10,"Dresden, Saxony, Germany",2000-09-02,"Three Rivers, California, USA  "
nm0802731,Frank Siracusa,Frank Siracusa,,,,,,
nm0802995,Greg Sestero,Gregory Allen Sestero,188,"July 15, 1978 in Walnut Creek, California, USA",1978-07-15,"Walnut Creek, California, USA",,
nm0803037,Tomer Sisley,Tomer Sisley,182,"August 14, 1974 in Berlin, Germany",1974-08-14,"Berlin, Germany",,
nm0803314,Stephen Shiu,Stephen Shiu,,,,,,
nm0803889,Bill Skarsgård,Bill Istvan Günther Skarsgård,192,"August 9, 1990 in Vällingby, Sweden",1990-08-09,"Vällingby, Sweden",,
nm0803890,Gustaf Skarsgård,Gustaf Caspar Orm Skarsgård,193,"November 12, 1980 in Stockholm, Stockholms län, Sweden",1980-11-12,"Stockholm, Stockholms län, Sweden",,
nm0803913,Robert Skates,Robert Skates,,,,,,
nm0803931,Petter Skavlan,Petter Skavlan,,,,,,
nm0804003,David Skelly,David Skelly,,,,,,
nm0804408,Erik Skjoldbjærg,Erik Skjoldbjærg,,"December 14, 1964 in Tromsø, Norway",1964-12-14,"Tromsø, Norway",,
nm0804918,Cezary Skubiszewski,Cezary Skubiszewski,,"1948 in Warsaw, Mazowieckie, Poland","1948 in Warsaw, Mazowieckie, Poland","Warsaw, Mazowieckie, Poland",,
nm0805298,Slash,Saul Hudson,178,"July 23, 1965 in Hampstead, London, England, UK",1965-07-23,"Hampstead, London, England, UK",,
nm0805476,John Slattery,John M. Slattery Jr.,178,"August 13, 1962 in Boston, Massachusetts, USA",1962-08-13,"Boston, Massachusetts, USA",,
nm0805678,Ginger Sledge,Ginger Sledge,,,,,,
nm0805994,Michael Sloan,Michael Sloan,,"October 14, 1946 in New York City, New York, USA",1946-10-14,"New York City, New York, USA",,
nm0806002,Paul Sloan,Paul Sloan,,"March 29, 1970 in USA",1970-03-29,USA,,
nm0806189,John Sloss,John Sloss,,"c. 1956 in Detroit, Michigan, USA","c. 1956 in Detroit, Michigan, USA","Detroit, Michigan, USA",,
nm0806197,Marianne Slot,Marianne Slot,,1968,1968,,,
nm0806255,Robyn Slovo,Robyn Slovo,,,,,,
nm0806416,Adam Small,Adam Small,,,,,,
nm0806912,Robert Smigel,Robert M. Smigel,183,"February 7, 1960 in New York City, New York, USA",1960-02-07,"New York City, New York, USA",,
nm0806968,Michael Smiley,Michael Smiley,178,"1963 in Belfast, Northern Ireland, UK","1963 in Belfast, Northern Ireland, UK","Belfast, Northern Ireland, UK",,
nm0807033,Andrey Smirnov,Andrei Sergeyevich Smirnov,,"March 12, 1941 in Moscow, RSFSR, USSR [now Russia]",1941-03-12,"Moscow, RSFSR, USSR [now Russia]",,
nm0807079,Natalya Smirnova,Natalya Smirnova,,,,,,
nm0807288,Amanda Smith,Amanda Smith,,,,,,
nm0808055,Dylan Smith,Dylan Smith,188,,,,,
nm0808022,Douglas Smith,Douglas Alexander Smith,188,"June 22, 1985 in Toronto, Ontario, Canada",1985-06-22,"Toronto, Ontario, Canada",,
nm0808178,Ethan Smith,Ethan Smith,,,,,,
nm0808292,Gavin Smith,Gavin Smith,,,,,,
nm0809040,Larry Smith,Larry Smith,,,,,,
nm0809059,Lee Smith,Lee Smith,,"1960 in Sydney, New South Wales, Australia","1960 in Sydney, New South Wales, Australia","Sydney, New South Wales, Australia",,
nm1531046,Thimios Bakatakis,Thimios Bakatakis,,,,,,
nm0809205,Marc Smith,Marc Smith,,,,,,
nm0809833,Russell Smith,Russell Alan Smith,,"April 21, 1954 in Springfield, Illinois, USA",1954-04-21,"Springfield, Illinois, USA",,
nm0809840,Rusty Smith,Rusty Smith,,,,,,
nm0809877,Sarah Smith,Sarah Smith,,,,,,
nm0809899,Scott Marshall Smith,Scott Marshall Smith,,,,,,
nm0809938,Shawnee Smith,Shawnee Rebecca Smith,160,"July 3, 1969 in Orangeburg, South Carolina, USA",1969-07-03,"Orangeburg, South Carolina, USA",,
nm0809970,Sidra Smith,Sidra Smith,,"February 28, 1971 in Camden, New Jersey, USA",1971-02-28,"Camden, New Jersey, USA",,
nm0810055,Sue Smith,Sue Smith,,,,,,
nm0810272,Vinny Smith,Vinny Smith,,,,,,
nm0810337,Will Smith,Will Smith,,"June 8, 1971 in Winchester, Hampshire, England, UK",1971-06-08,"Winchester, Hampshire, England, UK",,
nm0810397,J. Smith-Cameron,Jean Smith,,,,,,
nm0810430,Ben Smithard,Ben Smithard,,,,,,
nm0810478,John Smithson,John Smithson,,,,,,
nm0810488,Bill Smitrovich,William Stanley Smitrovich Jr.,183,"May 16, 1947 in Bridgeport, Connecticut, USA",1947-05-16,"Bridgeport, Connecticut, USA",,
nm0810619,Jurnee Smollett,Jurnee Diana Smollett,168,"October 1, 1986 in New York City, New York, USA",1986-10-01,"New York City, New York, USA",,
nm0810738,Kasia Smutniak,Katarzyna Anna Smutniak,173,"August 13, 1979 in Pila, Wielkopolskie, Poland",1979-08-13,"Pila, Wielkopolskie, Poland",,
nm0810742,Vladimír Smutný,Vladimír Smutný,,"July 14, 1942 in Prague, Protektorát Cechy a Morava [now Czech Republic]",1942-07-14,"Prague, Protektorát Cechy a Morava [now Czech Republic]",,
nm0811100,Sergey Snezhkin,Sergey Olegovich Snezhkin,,"October 10, 1954 in Leningrad, RSFSR, USSR [now St. Petersburg, Russia]",1954-10-10,"Leningrad, RSFSR, USSR [now St. Petersburg, Russia]",,
nm0811138,Norman Snider,Norman Snider,,"November 14, 1945 in Toronto, Ontario, Canada",1945-11-14,"Toronto, Ontario, Canada",2019-01-04,"Toronto, Ontario, Canada  "
nm0811242,Brittany Snow,Brittany Anne Snow,163,"March 9, 1986 in Tampa, Florida, USA",1986-03-09,"Tampa, Florida, USA",,
nm0811583,Zack Snyder,Zachary Edward Snyder,170,"March 1, 1966 in Green Bay, Wisconsin, USA",1966-03-01,"Green Bay, Wisconsin, USA",,
nm0811761,Joan Sobel,Joan Sobel,,,,,,
nm0823288,Andrew Starke,Andrew Starke,,,,,,
nm0812307,Peter Sohn,Peter Sohn,,"October 18, 1977 in New York, New York, USA",1977-10-18,"New York, New York, USA",,
nm0812373,Joel Soisson,Joel Soisson,,,,,,
nm0812485,Alla Sokolova,Alla Nikolaevna Sokolova,,"February 2, 1944 in Kovrov, Ivanovo Oblast, RSFSR, USSR [now Vladimir Oblast, Russia]",1944-02-02,"Kovrov, Ivanovo Oblast, RSFSR, USSR [now Vladimir Oblast, Russia]",2018-12-21,
nm0812546,Aleksandr Sokurov,Aleksandr Nikolaevich Sokurov,,"June 14, 1951 in Podorvikha, Irkutskaya oblast, RSFSR, USSR [now Russia]",1951-06-14,"Podorvikha, Irkutskaya oblast, RSFSR, USSR [now Russia]",,
nm0812626,Juan Solanas,Juan Solanas,,"November 4, 1966 in Buenos Aires, Argentina",1966-11-04,"Buenos Aires, Argentina",,
nm0812992,Toti Soler,Toti Soler,,"1949 in Vilassar de Dalt, Barcelona, Catalonia, Spain","1949 in Vilassar de Dalt, Barcelona, Catalonia, Spain","Vilassar de Dalt, Barcelona, Catalonia, Spain",,
nm0813068,Chris Solimine,Chris Solimine,,,,,,
nm0813123,Jacob Solitrenick,Jacob Sarmento Solitrenick,,"June 17, 1961 in São Paulo, São Paulo, Brazil",1961-06-17,"São Paulo, São Paulo, Brazil",,
nm0813164,Peter Sollett,Peter Sollett,,"1976 in New York City, New York, USA","1976 in New York City, New York, USA","New York City, New York, USA",,
nm0813181,Daniel Sollinger,Daniel Sollinger,,"May 3, 1967 in Cumberland, Maryland, USA",1967-05-03,"Cumberland, Maryland, USA",,
nm0813289,Aubrey Solomon,Aubrey Solomon,,,,,,
nm0813301,Cary Solomon,Cary Solomon,,"September 7, 1958 in Wayne, New Jersey, USA",1958-09-07,"Wayne, New Jersey, USA",,
nm0813309,Courtney Solomon,Courtney Solomon,170,"September 1, 1971 in Toronto, Ontario, Canada",1971-09-01,"Toronto, Ontario, Canada",,
nm0813390,Mark Solomon,Mark Solomon,,,,,,
nm0814280,Kang-ho Song,Kang-ho Song,180,"January 17, 1967 in Gim-hae, South Gyeongsang Povince, South Korea",1967-01-17,"Gim-hae, South Gyeongsang Povince, South Korea",,
nm0814969,Mireille Soria,Mireille Soria,,,,,,
nm0815070,Aaron Sorkin,Aaron Benjamin Sorkin,187,"June 9, 1961 in New York City, New York, USA",1961-06-09,"New York City, New York, USA",,
nm0815081,Grégoire Sorlat,Grégoire Sorlat,,,,,,
nm0815204,Paolo Sorrentino,Paolo Sorrentino,,"May 31, 1970 in Naples, Campania, Italy",1970-05-31,"Naples, Campania, Italy",,
nm0815370,Shannyn Sossamon,Shannon Marie Kahololani Sossamon,170,"October 3, 1978 in Honolulu, Hawaii, USA",1978-10-03,"Honolulu, Hawaii, USA",,
nm0815418,Paul Soter,Paul Soter,,"August 16, 1969 in Sacramento, California, USA",1969-08-16,"Sacramento, California, USA",,
nm0815610,Daniela Taplin Lundberg,Daniela Taplin Lundberg,,,,,,
nm0815739,Tiziana Soudani,Tiziana Soudani,,,,,2020-01-25,Switzerland
nm0815931,Mark Sourian,Mark Sourian,,,,,,
nm0816387,Dunja Sowinetz,Dunja Sowinetz,,,,,,
nm0816669,Douglas Spain,Douglas Spain,,"April 15, 1974 in Los Angeles, California, USA",1974-04-15,"Los Angeles, California, USA",,
nm0816950,John Sparkes,John Sparkes,,"January 9, 1954 in Swansea, Wales, UK",1954-01-09,"Swansea, Wales, UK",,
nm0817023,Nicholas Sparks,Nicholas Sparks,,"December 31, 1965 in Omaha, Nebraska, USA",1965-12-31,"Omaha, Nebraska, USA",,
nm0817027,Paul Sparks,Paul Sparks,182,"October 16, 1971 in Lawton, Oklahoma, USA",1971-10-16,"Lawton, Oklahoma, USA",,
nm0817277,Peter Speakman,Peter Speakman,,c. 1971,c. 1971,,,
nm0817447,Will Speck,Will Speck,,,,,,
nm0817844,Abigail Spencer,Abigail Leigh Spencer,168,"August 4, 1981 in Gulf Breeze, Florida, USA",1981-08-04,"Gulf Breeze, Florida, USA",,
nm0817895,Christopher Spencer,Christopher Spencer,,,,,,
nm0818055,Octavia Spencer,Octavia Lenora Spencer,157,,,,,
nm0818098,Scott Spencer,Scott Spencer,,"1945 in Washington, District of Columbia, USA","1945 in Washington, District of Columbia, USA","Washington, District of Columbia, USA",,
nm0818304,Andrea Sperling,Andrea Sperling,,,,,,
nm0818310,David Sperling,David Sperling,,,,,,
nm0818484,Marc Spicer,Marc Robert Spicer,,,,,,
nm0839486,Ethan Suplee,Ethan Suplee,185,"May 25, 1976 in Manhattan, New York, USA",1976-05-25,"Manhattan, New York, USA",,
nm0818746,Evan Spiliotopoulos,Evan Spiliotopoulos,,,,,,
nm0818874,Joe Spinell,Joseph J. Spagnuolo,180,"October 28, 1936 in New York City, New York, USA",1936-10-28,"New York City, New York, USA",1989-01-13,"New York City, New York, USA  "
nm0818880,Stephen Spinella,Stephen Nicholas Spinella,176,"October 11, 1956 in Naples, Campania, Italy",1956-10-11,"Naples, Campania, Italy",,
nm0818889,Gary Spinelli,Gary Spinelli,,,,,,
nm0819225,Emily Spivey,Emily Louise Spivey,,,,,,
nm0819522,Rob Sprackling,Rob Sprackling,,,,,,
nm0819803,Bruce Springsteen,Bruce Frederick Joseph Springsteen,175,"September 23, 1949 in Long Branch, New Jersey, USA",1949-09-23,"Long Branch, New Jersey, USA",,
nm0820053,June Squibb,June Louise Squibb,155,"November 6, 1929 in Vandalia, Illinois, USA",1929-11-06,"Vandalia, Illinois, USA",,
nm0819850,Cole Sprouse,Cole Mitchell Sprouse,181,"August 4, 1992 in Arezzo, Tuscany, Italy",1992-08-04,"Arezzo, Tuscany, Italy",,
nm0819862,David Sproxton,David Sproxton,,"January 6, 1954 in Bristol, England, UK",1954-01-06,"Bristol, England, UK",,
nm0820345,Roger St-Denis,Roger St-Denis,,,,,,
nm0820429,Beau St. Clair,Beau Marie St Claire,,"1952 in California, USA","1952 in California, USA","California, USA",2016-01-09,"Malibu, California, USA  "
nm0820761,Michel St-Martin,Michel St-Martin,,,,,,
nm0820800,Daniel St. Pierre,Daniel St. Pierre,185,"July 4, 1961 in Newark, New Jersey, USA",1961-07-04,"Newark, New Jersey, USA",,
nm0820908,Giovanni Stabilini,Giovanni Stabilini,,,,,,
nm0820934,Anthony Stacchi,Anthony Stacchi,,,,,,
nm0820987,Terry Stacey,Terrence C. Stacey,,"July 24, 1962 in Sussex, England, UK",1962-07-24,"Sussex, England, UK",,
nm0821205,Zach Staenberg,Zach Staenberg,,1954 in USA,1954 in USA,USA,,
nm0821432,Chad Stahelski,Charles F. Stahelski,185,"September 20, 1968 in USA",1968-09-20,USA,,
nm0821721,Share Stallings,Share Stallings,,,,,,
nm0821786,Dino Stamatopoulos,Dino Stamatopoulos,187,"December 14, 1964 in Norridge, Illinois, USA",1964-12-14,"Norridge, Illinois, USA",,
nm0821844,Daniel Stamm,Daniel Stamm,,"April 20, 1976 in Hamburg, West Germany",1976-04-20,"Hamburg, West Germany",,
nm0822582,Richard Stanley,Richard Stanley,180,"November 22, 1966 in Fishhook, South Africa",1966-11-22,"Fishhook, South Africa",,
nm0822628,Julia Stannard,Julia Stannard,,,,,,
nm0822982,Sullivan Stapleton,Sullivan Stapleton,185,"June 14, 1977 in Melbourne, Victoria, Australia",1977-06-14,"Melbourne, Victoria, Australia",,
nm0823015,Darren Star,Darren Bennett Star,,"July 25, 1961 in Potomac, Maryland, USA",1961-07-25,"Potomac, Maryland, USA",,
nm0823330,Steve Starkey,Steve Starkey,,,,,,
nm0823435,Diego Starosta,Diego Starosta,,,,,,
nm0823563,Mike Starr,Michael Edward Starr,192,"July 29, 1950 in Queens, New York City, New York, USA",1950-07-29,"Queens, New York City, New York, USA",,
nm0823536,JoeyStarr,Didier Morville,180,"October 27, 1967 in Saint-Denis, Seine-Saint-Denis, France",1967-10-27,"Saint-Denis, Seine-Saint-Denis, France",,
nm0823721,Ben Stassen,Ben Stassen,,,,,,
nm0824175,Craig Stearns,Craig Stearns,,,,,,
nm0824195,Michael Stearns,Michael Stearns,,,,,,
nm0824395,Charles Steel,Charles Steel,,,,,,
nm0824470,Eric Steelberg,Eric Wesley Steelberg,,"April 1, 1977 in Northridge, California, USA",1977-04-01,"Northridge, California, USA",,
